"t,","121,","9,"," 3.8398313522338867,",,,121,9,,4.76,0.35,,"4.76377952755906,","0.354330708661417,",,"4.76377952755906,","0.354330708661417,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"t,","118,","4,"," 3.8712494373321533,",,,118,4,,4.65,0.16,,"4.64566929133858,","0.15748031496063,",,"4.64566929133858,","0.15748031496063,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"t,","108,","18,"," 3.9018359184265137,",,,108,18,,4.25,0.71,,"4.25196850393701,","0.708661417322835,",,"4.25196850393701,","0.708661417322835,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"t,","105,","10,"," 3.9356653690338135,",,,105,10,,4.13,0.39,,"4.13385826771654,","0.393700787401575,",,"4.13385826771654,","0.393700787401575,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"t,","105,","-5,"," 3.983764171600342,",,,105,-5,,4.13,-0.20,,"4.13385826771654,","-0.196850393700787,",,"4.13385826771654,","-0.196850393700787,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"t,","92,","17,"," 4.049932479858398,",,,92,17,,3.62,0.67,,"3.62204724409449,","0.669291338582677,",,"3.62204724409449,","0.669291338582677,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"t,","59,","3,"," 4.094818592071533,",,,59,3,,2.32,0.12,,"2.32283464566929,","0.118110236220472,",,"2.32283464566929,","0.118110236220472,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"t,","62,","6,"," 4.138554334640503,",,,62,6,,2.44,0.24,,"2.44094488188976,","0.236220472440945,",,"2.44094488188976,","0.236220472440945,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"t,","47,","-10,"," 4.168176651000977,",,,47,-10,,1.85,-0.39,,"1.8503937007874,","-0.393700787401575,",,"1.8503937007874,","-0.393700787401575,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"t,","41,","-5,"," 4.2015745639801025,",,,41,-5,,1.61,-0.20,,"1.61417322834646,","-0.196850393700787,",,"1.61417322834646,","-0.196850393700787,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"t,","100,","-23,"," 4.2469482421875,",,,100,-23,,3.94,-0.91,,"3.93700787401575,","-0.905511811023622,",,"3.93700787401575,","-0.905511811023622,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"t,","36,","15,"," 4.29488468170166,",,,36,15,,1.42,0.59,,"1.41732283464567,","0.590551181102362,",,"1.41732283464567,","0.590551181102362,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"t,","39,","17,"," 4.322298765182495,",,,39,17,,1.54,0.67,,"1.53543307086614,","0.669291338582677,",,"1.53543307086614,","0.669291338582677,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"t,","37,","13,"," 4.37811017036438,",,,37,13,,1.46,0.51,,"1.45669291338583,","0.511811023622047,",,"1.45669291338583,","0.511811023622047,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"t,","37,","27,"," 4.444447994232178,",,,37,27,,1.46,1.06,,"1.45669291338583,","1.06299212598425,",,"1.45669291338583,","1.06299212598425,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"t,","77,","-115,"," 4.494203329086304,",,,77,-115,,3.03,-4.53,,"3.03149606299213,","-4.52755905511811,",,"3.03149606299213,","-4.52755905511811,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"t,","54,","9,"," 4.547532558441162,",,,54,9,,2.13,0.35,,"2.1259842519685,","0.354330708661417,",,"2.1259842519685,","0.354330708661417,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"t,","43,","16,"," 4.582574844360352,",,,43,16,,1.69,0.63,,"1.69291338582677,","0.62992125984252,",,"1.69291338582677,","0.62992125984252,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"t,","50,","18,"," 4.635995388031006,",,,50,18,,1.97,0.71,,"1.96850393700787,","0.708661417322835,",,"1.96850393700787,","0.708661417322835,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"t,","50,","41,"," 4.685564756393433,",,,50,41,,1.97,1.61,,"1.96850393700787,","1.61417322834646,",,"1.96850393700787,","1.61417322834646,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"t,","45,","36,"," 4.7305309772491455,",,,45,36,,1.77,1.42,,"1.77165354330709,","1.41732283464567,",,"1.77165354330709,","1.41732283464567,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"t,","43,","40,"," 4.800760984420776,",,,43,40,,1.69,1.57,,"1.69291338582677,","1.5748031496063,",,"1.69291338582677,","1.5748031496063,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"t,","53,","37,"," 4.843681812286377,",,,53,37,,2.09,1.46,,"2.08661417322835,","1.45669291338583,",,"2.08661417322835,","1.45669291338583,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"t,","50,","36,"," 4.894083499908447,",,,50,36,,1.97,1.42,,"1.96850393700787,","1.41732283464567,",,"1.96850393700787,","1.41732283464567,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"t,","57,","33,"," 4.943371057510376,",,,57,33,,2.24,1.30,,"2.24409448818898,","1.2992125984252,",,"2.24409448818898,","1.2992125984252,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"t,","60,","9,"," 4.9908928871154785,",,,60,9,,2.36,0.35,,"2.36220472440945,","0.354330708661417,",,"2.36220472440945,","0.354330708661417,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"t,","47,","40,"," 5.035663604736328,",,,47,40,,1.85,1.57,,"1.8503937007874,","1.5748031496063,",,"1.8503937007874,","1.5748031496063,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"t,","39,","43,"," 5.087003469467163,",,,39,43,,1.54,1.69,,"1.53543307086614,","1.69291338582677,",,"1.53543307086614,","1.69291338582677,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"t,","39,","45,"," 5.134377956390381,",,,39,45,,1.54,1.77,,"1.53543307086614,","1.77165354330709,",,"1.53543307086614,","1.77165354330709,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"t,","34,","44,"," 5.177038669586182,",,,34,44,,1.34,1.73,,"1.33858267716535,","1.73228346456693,",,"1.33858267716535,","1.73228346456693,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"t,","48,","28,"," 5.206648349761963,",,,48,28,,1.89,1.10,,"1.88976377952756,","1.10236220472441,",,"1.88976377952756,","1.10236220472441,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"t,","48,","44,"," 5.246828317642212,",,,48,44,,1.89,1.73,,"1.88976377952756,","1.73228346456693,",,"1.88976377952756,","1.73228346456693,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"t,","58,","45,"," 5.295319557189941,",,,58,45,,2.28,1.77,,"2.28346456692913,","1.77165354330709,",,"2.28346456692913,","1.77165354330709,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"t,","66,","36,"," 5.3393659591674805,",,,66,36,,2.60,1.42,,"2.59842519685039,","1.41732283464567,",,"2.59842519685039,","1.41732283464567,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"t,","57,","34,"," 5.379717588424683,",,,57,34,,2.24,1.34,,"2.24409448818898,","1.33858267716535,",,"2.24409448818898,","1.33858267716535,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"t,","56,","23,"," 5.410040616989136,",,,56,23,,2.20,0.91,,"2.20472440944882,","0.905511811023622,",,"2.20472440944882,","0.905511811023622,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"t,","50,","51,"," 5.440037727355957,",,,50,51,,1.97,2.01,,"1.96850393700787,","2.00787401574803,",,"1.96850393700787,","2.00787401574803,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"t,","59,","36,"," 5.487179279327393,",,,59,36,,2.32,1.42,,"2.32283464566929,","1.41732283464567,",,"2.32283464566929,","1.41732283464567,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"t,","35,","34,"," 5.550535440444946,",,,35,34,,1.38,1.34,,"1.37795275590551,","1.33858267716535,",,"1.37795275590551,","1.33858267716535,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"t,","57,","33,"," 5.595181226730347,",,,57,33,,2.24,1.30,,"2.24409448818898,","1.2992125984252,",,"2.24409448818898,","1.2992125984252,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"t,","75,","29,"," 5.6476826667785645,",,,75,29,,2.95,1.14,,"2.95275590551181,","1.14173228346457,",,"2.95275590551181,","1.14173228346457,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"t,","86,","16,"," 5.702798843383789,",,,86,16,,3.39,0.63,,"3.38582677165354,","0.62992125984252,",,"3.38582677165354,","0.62992125984252,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"t,","43,","17,"," 5.73820948600769,",,,43,17,,1.69,0.67,,"1.69291338582677,","0.669291338582677,",,"1.69291338582677,","0.669291338582677,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"t,","46,","24,"," 5.766616106033325,",,,46,24,,1.81,0.94,,"1.81102362204724,","0.94488188976378,",,"1.81102362204724,","0.94488188976378,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"t,","35,","13,"," 5.8085150718688965,",,,35,13,,1.38,0.51,,"1.37795275590551,","0.511811023622047,",,"1.37795275590551,","0.511811023622047,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
